FCdate,step,lat,lon,STAT_ID,VT,OBS,CNTRLFC_ECMWF,M1_ECMWF,M2_ECMWF,M3_ECMWF,M4_ECMWF,M5_ECMWF,M6_ECMWF,M7_ECMWF,M8_ECMWF,M9_ECMWF,M10_ECMWF,M11_ECMWF,M12_ECMWF,M13_ECMWF,M14_ECMWF,M15_ECMWF,M16_ECMWF,M17_ECMWF,M18_ECMWF,M19_ECMWF,M20_ECMWF,M21_ECMWF,M22_ECMWF,M23_ECMWF,CNTRLFC_UKMet,M1_UKMet,M2_UKMet,M3_UKMet,M4_UKMet,M5_UKMet,M6_UKMet,M7_UKMet,M8_UKMet,M9_UKMet,M10_UKMet,M11_UKMet,M12_UKMet,M13_UKMet,M14_UKMet,M15_UKMet,M16_UKMet,M17_UKMet,M18_UKMet,M19_UKMet,M20_UKMet,M21_UKMet,M22_UKMet,M23_UKMet
2010101212,144,-2.47,32.92,63756,20101018,0.0,2.83,11.01,6.16,10.99,11.15,20.17,6.18,8.94,3.86,16.92,11.66,7.32,20.57,7.1,4.46,15.37,19.76,6.59,18.07,6.73,13.39,9.11,9.56,8.93,2.83,11.01,6.16,10.99,11.15,20.17,6.18,8.94,3.86,16.92,11.66,7.32,20.57,7.1,4.46,15.37,19.76,6.59,18.07,6.73,13.39,9.11,9.56,8.93
2010101212,144,-3.42,37.07,63791,20101018,0.0,0.24,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.26,0.17,0.08,0.0,0.28,0.11,0.02,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.24,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.26,0.17,0.08,0.0,0.28,0.11,0.02,0.0,0.0,0.03,0.05,0.0,0.0,0.0
2010101212,144,-3.4,38.57,63793,20101018,0.0,1.81,0.06,0.05,0.13,0.11,0.06,0.0,0.02,0.0,0.0,0.11,0.03,0.0,0.03,0.11,0.03,0.07,0.0,0.0,0.08,0.01,0.02,0.06,0.05,1.81,0.06,0.05,0.13,0.11,0.06,0.0,0.02,0.0,0.0,0.11,0.03,0.0,0.03,0.11,0.03,0.07,0.0,0.0,0.08,0.01,0.02,0.06,0.05
2010101212,144,-4.88,29.63,63801,20101018,0.8,8.75,4.36,0.66,2.34,6.6,5.68,6.53,3.77,0.4,6.16,9.72,2.03,6.94,1.19,7.55,7.97,0.18,6.01,6.75,21.35,6.35,8.56,1.41,2.2,8.75,4.36,0.66,2.34,6.6,5.68,6.53,3.77,0.4,6.16,9.72,2.03,6.94,1.19,7.55,7.97,0.18,6.01,6.75,21.35,6.35,8.56,1.41,2.2
2010101212,144,-5.08,32.83,63832,20101018,0.0,0.0,0.15,0.03,0.63,0.21,0.08,0.4,0.0,0.0,0.17,0.76,0.07,0.24,0.05,0.2,0.2,0.02,0.15,0.29,0.0,0.54,0.12,0.18,0.0,0.0,0.15,0.03,0.63,0.21,0.08,0.4,0.0,0.0,0.17,0.76,0.07,0.24,0.05,0.2,0.2,0.02,0.15,0.29,0.0,0.54,0.12,0.18,0.0
2010101212,144,-7.97,31.63,63881,20101018,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.21,0.0,0.0,0.4,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.08,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.21,0.0,0.0,0.4,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.08,0.03,0.02,0.0
2010101212,144,-7.67,35.75,63887,20101018,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.26,0.0,0.0,0.02,0.03,0.05,0.37,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.26,0.0,0.0,0.02,0.03,0.05,0.37,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2010101212,144,-10.27,40.18,63971,20101018,0.0,3.56,2.51,1.53,0.73,0.89,0.03,2.12,1.9,2.91,0.58,0.08,0.17,4.15,4.52,1.63,1.45,0.64,0.94,1.59,0.56,4.55,5.33,0.69,1.6,3.56,2.51,1.53,0.73,0.89,0.03,2.12,1.9,2.91,0.58,0.08,0.17,4.15,4.52,1.63,1.45,0.64,0.94,1.59,0.56,4.55,5.33,0.69,1.6
2010101312,144,3.12,35.62,63612,20101019,0.0,0.0,0.0,0.0,0.23,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010101312,144,3.93,41.87,63624,20101019,0.0,0.18,0.15,0.26,0.76,3.57,0.08,0.08,0.35,0.0,0.31,0.08,0.47,0.29,0.63,3.43,0.31,0.03,0.0,2.56,0.08,0.58,0.0,0.0,0.23,0.18,0.15,0.26,0.76,3.57,0.08,0.08,0.35,0.0,0.31,0.08,0.47,0.29,0.63,3.43,0.31,0.03,0.0,2.56,0.08,0.58,0.0,0.0,0.23
2010101312,144,2.3,37.9,63641,20101019,0.0,0.01,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.15,0.0,0.24,0.0,0.0,0.08,0.01,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.15,0.0,0.24,0.0,0.0,0.08
2010101312,144,1.75,40.07,63671,20101019,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010101312,144,0.53,35.28,63686,20101019,1.7,10.76,10.04,6.42,9.87,12.66,8.74,12.48,6.62,12.45,9.98,8.0,15.24,8.65,11.03,9.89,14.16,7.74,5.29,10.89,9.67,13.08,21.77,8.48,6.88,10.76,10.04,6.42,9.87,12.66,8.74,12.48,6.62,12.45,9.98,8.0,15.24,8.65,11.03,9.89,14.16,7.74,5.29,10.89,9.67,13.08,21.77,8.48,6.88
2010101312,144,0.4,35.23,63688,20101019,4.0,10.76,10.04,6.42,9.87,12.66,8.74,12.48,6.62,12.45,9.98,8.0,15.24,8.65,11.03,9.89,14.16,7.74,5.29,10.89,9.67,13.08,21.77,8.48,6.88,10.76,10.04,6.42,9.87,12.66,8.74,12.48,6.62,12.45,9.98,8.0,15.24,8.65,11.03,9.89,14.16,7.74,5.29,10.89,9.67,13.08,21.77,8.48,6.88
2010101312,144,0.08,37.65,63695,20101019,0.0,0.15,3.11,4.67,6.0,2.66,4.29,3.43,4.93,5.62,1.01,6.36,5.42,8.97,5.6,5.98,0.14,7.8,0.26,4.3,2.14,7.08,3.13,0.69,6.07,0.15,3.11,4.67,6.0,2.66,4.29,3.43,4.93,5.62,1.01,6.36,5.42,8.97,5.6,5.98,0.14,7.8,0.26,4.3,2.14,7.08,3.13,0.69,6.07
2010101312,144,-0.67,34.78,63709,20101019,16.0,5.86,10.96,12.68,16.8,9.12,2.66,9.96,17.75,5.43,15.46,8.99,7.9,6.59,10.88,12.04,14.22,7.74,2.04,19.85,9.0,18.75,6.26,5.04,4.35,5.86,10.96,12.68,16.8,9.12,2.66,9.96,17.75,5.43,15.46,8.99,7.9,6.59,10.88,12.04,14.22,7.74,2.04,19.85,9.0,18.75,6.26,5.04,4.35
2010101312,144,-0.27,36.1,63714,20101019,1.1,8.2,11.9,9.03,8.06,10.83,5.71,10.7,11.15,10.93,15.18,10.5,12.7,10.06,11.0,6.38,11.17,11.86,0.12,14.53,5.13,14.85,8.99,5.51,6.23,8.2,11.9,9.03,8.06,10.83,5.71,10.7,11.15,10.93,15.18,10.5,12.7,10.06,11.0,6.38,11.17,11.86,0.12,14.53,5.13,14.85,8.99,5.51,6.23
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,36.97,63717,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,2.9,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,3.52,9.96,2.79,3.23,1.46,6.29,1.56,5.19,9.22,9.19,4.18,7.51,4.49,4.29,6.41,10.86,0.29,9.03,6.03,10.73,4.26,4.87,5.71
2010101312,144,-0.5,37.45,63720,20101019,0.0,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02,5.5,5.13,10.28,2.53,4.49,2.37,4.12,3.57,2.69,10.53,9.31,3.89,4.97,4.1,9.12,1.24,9.09,0.06,5.78,2.0,7.89,2.08,1.98,18.02
2010101312,144,-0.47,39.63,63723,20101019,0.0,0.28,0.0,0.0,0.0,0.06,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.28,0.0,0.0,0.0,0.06,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01
2010101312,144,-1.5,33.8,63733,20101019,0.0,24.4,6.64,14.04,15.12,9.37,3.48,5.78,23.82,3.36,15.35,9.89,10.77,5.81,7.58,7.0,12.54,5.6,0.73,13.82,6.06,12.21,13.4,12.89,7.75,24.4,6.64,14.04,15.12,9.37,3.48,5.78,23.82,3.36,15.35,9.89,10.77,5.81,7.58,7.0,12.54,5.6,0.73,13.82,6.06,12.21,13.4,12.89,7.75
2010101312,144,-1.13,35.83,63737,20101019,0.0,1.33,0.02,8.06,0.95,9.61,1.24,2.93,0.05,0.67,2.9,8.88,1.34,1.98,1.56,1.07,0.38,4.39,0.0,2.26,2.81,2.66,1.34,0.2,7.92,1.33,0.02,8.06,0.95,9.61,1.24,2.93,0.05,0.67,2.9,8.88,1.34,1.98,1.56,1.07,0.38,4.39,0.0,2.26,2.81,2.66,1.34,0.2,7.92
2010101312,144,-1.3,36.75,63741,20101019,0.0,0.19,0.26,3.11,3.13,0.89,0.47,4.2,0.18,0.73,3.56,3.1,0.46,4.9,1.33,2.49,0.08,7.54,0.05,4.75,0.41,3.34,1.88,8.42,3.07,0.19,0.26,3.11,3.13,0.89,0.47,4.2,0.18,0.73,3.56,3.1,0.46,4.9,1.33,2.49,0.08,7.54,0.05,4.75,0.41,3.34,1.88,8.42,3.07
2010101312,144,-1.32,36.82,63742,20101019,0.0,0.19,0.26,3.11,3.13,0.89,0.47,4.2,0.18,0.73,3.56,3.1,0.46,4.9,1.33,2.49,0.08,7.54,0.05,4.75,0.41,3.34,1.88,8.42,3.07,0.19,0.26,3.11,3.13,0.89,0.47,4.2,0.18,0.73,3.56,3.1,0.46,4.9,1.33,2.49,0.08,7.54,0.05,4.75,0.41,3.34,1.88,8.42,3.07
2010101312,144,-2.47,32.92,63756,20101019,0.0,10.02,7.86,4.18,15.38,6.01,4.12,13.38,23.33,2.96,12.33,6.91,6.35,7.08,9.55,12.37,8.19,5.97,4.87,11.29,6.96,10.35,12.88,10.51,10.36,10.02,7.86,4.18,15.38,6.01,4.12,13.38,23.33,2.96,12.33,6.91,6.35,7.08,9.55,12.37,8.19,5.97,4.87,11.29,6.96,10.35,12.88,10.51,10.36
2010101312,144,-2.28,37.83,63766,20101019,0.0,0.21,0.08,1.01,0.7,0.15,0.0,0.38,0.29,0.09,0.66,0.29,0.0,1.72,0.09,0.17,0.61,1.3,0.02,0.18,0.0,0.03,0.24,0.43,0.31,0.21,0.08,1.01,0.7,0.15,0.0,0.38,0.29,0.09,0.66,0.29,0.0,1.72,0.09,0.17,0.61,1.3,0.02,0.18,0.0,0.03,0.24,0.43,0.31
2010101312,144,-2.27,40.9,63772,20101019,0.0,0.14,0.0,0.0,0.0,0.06,0.03,0.06,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.0,0.0,0.0,0.06,0.03,0.06,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.05
2010101312,144,-3.42,37.07,63791,20101019,0.0,0.01,0.0,0.89,0.09,0.0,0.02,0.0,0.15,0.03,0.0,0.05,0.0,0.05,0.0,0.02,0.02,0.4,0.0,0.03,0.03,0.02,0.02,0.17,0.47,0.01,0.0,0.89,0.09,0.0,0.02,0.0,0.15,0.03,0.0,0.05,0.0,0.05,0.0,0.02,0.02,0.4,0.0,0.03,0.03,0.02,0.02,0.17,0.47
2010101312,144,-3.4,38.57,63793,20101019,0.0,0.02,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.03,0.96,0.03,0.02,0.05,0.12,0.0,0.02,0.0,0.0,0.03,0.0,0.03,0.02,0.03,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.03,0.96,0.03,0.02,0.05,0.12,0.0,0.02,0.0,0.0,0.03,0.0,0.03
2010101312,144,-3.23,40.1,63799,20101019,0.0,0.25,0.0,0.0,0.55,0.03,1.36,0.0,0.24,0.12,0.23,0.02,0.0,0.0,0.03,0.41,0.32,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.55,0.03,1.36,0.0,0.24,0.12,0.23,0.02,0.0,0.0,0.03,0.41,0.32,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
2010101312,144,-4.88,29.63,63801,20101019,0.0,8.32,0.78,1.59,0.0,4.67,0.47,0.0,1.17,1.28,0.12,2.56,1.08,3.3,0.17,1.3,1.37,0.76,3.86,0.03,0.41,1.63,0.35,0.05,7.87,8.32,0.78,1.59,0.0,4.67,0.47,0.0,1.17,1.28,0.12,2.56,1.08,3.3,0.17,1.3,1.37,0.76,3.86,0.03,0.41,1.63,0.35,0.05,7.87
